company_name,company_id,locations,industries,size,description,tags,twitter,company_page,job_page,logo_link
souk + SEPIA,12103,"Newark, NJ",Consumer Goods & Services;Fashion & Beauty,"{'name': 'Small Size', 'short_name': 'small'}",souk + SEPIA is a marketplace of gently curated products from around the world.,,,https://www.themuse.com/companies/souksepia,https://www.themuse.com/search/jobs/c-souksepia,https://assets.themuse.com/uploaded/companies/12103/small_logo.png?v=fd9bcf342cf0e46b586d8e764758843ebf3cdc2642a1b589e09b6a8ad580347d
ViacomCBS Streaming,1184,"Fort Lauderdale, FL;Los Angeles, CA;Nashville, TN;New York, NY;San Francisco, CA",Media;Technology,"{'name': 'Large Size', 'short_name': 'large'}","ViacomCBS Streaming (formerly CBS Interactive), a division of ViacomCBS, encompasses free, paid, and premium streaming services, including Pluto TV and Paramount+.",,CBSi,https://www.themuse.com/companies/viacomcbsstreaming,https://www.themuse.com/search/jobs/c-viacomcbsstreaming,https://assets.themuse.com/uploaded/companies/1184/small_logo.png?v=9023cb8218aab6842046e089bf1e71df4493da59f4b5a67e087038b08563b502
Hudson River Trading,1292,"Austin, TX;Boulder, CO;Chicago, IL;Dublin, Ireland;London, United Kingdom;New York, NY;Singapore",Fintech;Technology,"{'name': 'Medium Size', 'short_name': 'medium'}","Hudson River Trading (HRT) is a multi-asset class quantitative trading firm based in New York City. Founded in 2002, HRT develops automated trading algorithms that provide liquidity and facilitate price discovery on exchanges and alternative trading systems. With offices around the world, HRT trades equities, futures, options, currencies and fixed income on over 2100 markets worldwide. For more information, visit www.hudson-trading.com",,,https://www.themuse.com/companies/hudsonrivertrading,https://www.themuse.com/search/jobs/c-hudsonrivertrading,https://assets.themuse.com/uploaded/companies/1292/small_logo.png?v=394e9096355ec01e2d0ef20047f645b6f31ec890a88b5713852b38ec8f8bb51e
Pex,12302,"Los Angeles, CA",Technology,"{'name': 'Small Size', 'short_name': 'small'}",TBD,,,https://www.themuse.com/companies/pex,https://www.themuse.com/search/jobs/c-pex,https://assets.themuse.com/uploaded/companies/12302/small_logo.png?v=44d7640e2666032e1b2bbb1a7ef6ef0400fbaa4ef383ec5267521028cad0909f
"NIKE, Inc.",1403,"Atlanta, GA;Beaverton, OR;Boston, MA;Flexible / Remote;Los Angeles, CA;Memphis, TN;New York, NY;Portland, OR;St. Louis, MO",Consumer Goods & Services;Engineering;Technology,"{'name': 'Large Size', 'short_name': 'large'}","Nike designs, markets, and distributes athletic footwear, apparel, equipment, and accessories for sports and fitness activities globally, with a commitment to innovation, inspiration, and diversity.  ",Fortune 1000,nike,https://www.themuse.com/companies/nikeinc,https://www.themuse.com/search/jobs/c-nikeinc,https://assets.themuse.com/uploaded/companies/1403/small_logo.png?v=1f4727ae635c996c892a87d62c37dcbab016e08f26db2a5589b9da8a6a8647d2
FanDuel,12157,"Beaverton, OR;Cherry Hill, NJ;Jersey City, NJ;Los Angeles, CA;Maitland, FL;New York, NY",Consumer Goods & Services;Entertainment & Gaming;Technology,"{'name': 'Large Size', 'short_name': 'large'}","FanDuel is an innovative sports-tech entertainment company that’s changing the way consumers engage with their favorite sports, teams, and leagues.",,,https://www.themuse.com/companies/fanduel,https://www.themuse.com/search/jobs/c-fanduel,https://assets.themuse.com/uploaded/companies/12157/small_logo.png?v=3c6b3c36c777593ad8c9fdb22bbe73021d3be8cae3d80840b3e340d317b7867d
Mizuho,15000237,"New York, NY",Financial Services,"{'name': 'Large Size', 'short_name': 'large'}",,,,https://www.themuse.com/companies/mizuho,https://www.themuse.com/search/jobs/c-mizuho,https://assets.themuse.com/uploaded/companies/15000237/small_logo.png
Chewy,12231,"Boston, MA;Dania Beach, FL;Minneapolis, MN;Seattle, WA",Consumer Goods & Services;Healthcare;Technology,"{'name': 'Large Size', 'short_name': 'large'}","At Chewy, our mission is to be the most trusted and convenient destination for pet parents and partners, everywhere.",,,https://www.themuse.com/companies/chewy,https://www.themuse.com/search/jobs/c-chewy,https://assets.themuse.com/uploaded/companies/12231/small_logo.png?v=cd940cc0cec02336ba4db164dfe0da6af955dca8d57dafb3f83dcd8568efdb10
Magna International,15000533,"Aurora, ON",Manufacturing,"{'name': 'Large Size', 'short_name': 'large'}",,,,https://www.themuse.com/companies/magnainternational,https://www.themuse.com/search/jobs/c-magnainternational,https://assets.themuse.com/uploaded/companies/15000533/small_logo.png
Plug Power,12300,"Albany, NY",Engineering;Social Good,"{'name': 'Small Size', 'short_name': 'small'}",TBD,,,https://www.themuse.com/companies/plugpower,https://www.themuse.com/search/jobs/c-plugpower,https://assets.themuse.com/uploaded/companies/12300/small_logo.png?v=de88d8d845ecd253db2fd5838c25bba099f1ee31af2648ff77e66947ba60b291
Bluebeam,12059,"Pasadena, CA",Technology,"{'name': 'Medium Size', 'short_name': 'medium'}",TBD,,,https://www.themuse.com/companies/bluebeam,https://www.themuse.com/search/jobs/c-bluebeam,https://assets.themuse.com/uploaded/companies/12059/small_logo.png?v=292d2cfa0a71f6c62510036e9882508a489832fbcad9c91bc954409ed48c20e9
Upside,15000118,"Austin, TX;Chicago, IL;Flexible / Remote;New York, NY;Washington, DC",Financial Services;Fintech;Retail;Technology,"{'name': 'Medium Size', 'short_name': 'medium'}","At Upside, we are proud of the communities we grew up in -- filled with shops owned by our neighbors, and where people can gather. The rise of e-commerce showed us how personalization can unlock proven value for both people and businesses, but brick-and-mortar businesses haven't had access to that level of technology. We created Upside to level the playing field. We bring those online tools offline and give brick-and-mortar retailers the opportunity to personalize transactions. Our product helps people get more out of every dollar and helps businesses earn more profit, so communities grow stronger.",,,https://www.themuse.com/companies/upside,https://www.themuse.com/search/jobs/c-upside,https://assets.themuse.com/uploaded/companies/15000118/small_logo.png
Allstate,891,"Chicago, IL;Flexible / Remote",Financial Services;Insurance,"{'name': 'Large Size', 'short_name': 'large'}","Allstate is dedicated to helping people live the good life every day and protect what matters to them most, whether it’s their home, car, or family.",Fortune 1000,allstatecareers,https://www.themuse.com/companies/allstate,https://www.themuse.com/search/jobs/c-allstate,https://assets.themuse.com/uploaded/companies/891/small_logo.png?v=35702b33f0e13289e7c5421f06559e8f3e9f32b039f5dac56384d3faf6a71ea6
Stantec,972,"Austin, TX;Chicago, IL;Edmonton, Canada;Miami, FL;Toronto, Canada;Warrington, United Kingdom",Architecture;Engineering,"{'name': 'Large Size', 'short_name': 'large'}","Stantec is a global engineering firm that seeks to create a better world in water and natural resource sectors through management services, technical engineering, and construction services.",,Stantec,https://www.themuse.com/companies/stantec,https://www.themuse.com/search/jobs/c-stantec,https://assets.themuse.com/uploaded/companies/972/small_logo.png?v=9abec5f2f433df4c7adc0dadbc83efd4d7fcb5312e7bb78d5c18f6f1fc52b52d
iPipeline,12073,"Exton, PA",Technology,"{'name': 'Medium Size', 'short_name': 'medium'}",TBD,,,https://www.themuse.com/companies/ipipeline,https://www.themuse.com/search/jobs/c-ipipeline,https://assets.themuse.com/uploaded/companies/12073/small_logo.png?v=8364e15f707beaa21fcd8ba5e60a3ba8339d01de3984539c0b912eeb8adc4ab0
Continental,12185,"Detroit, MI",Manufacturing,"{'name': 'Large Size', 'short_name': 'large'}",,,,https://www.themuse.com/companies/continental,https://www.themuse.com/search/jobs/c-continental,https://assets.themuse.com/uploaded/companies/12185/small_logo.png
48forty Solutions,15000306,"Houston, TX",Consumer Goods & Services;Manufacturing;Retail,"{'name': 'Large Size', 'short_name': 'large'}","48forty is the largest pallet management services company in North America, with a national network of over 258 facilities, including 69 company-owned and operated pallet recycling plants and more than 850 partners.
We also operate our own fleet of more than 8,200 trailers and tractors, servicing customers from coast to coast. We provide end-to-end pallet solutions, from supply to retrieval, onsite services, and reverse logistics. 48forty Solutions is truly Pallet Management Made Simple™.",,,https://www.themuse.com/companies/48fortysolutions,https://www.themuse.com/search/jobs/c-48fortysolutions,https://assets.themuse.com/uploaded/companies/15000306/small_logo.png
Zendesk,15000146,"San Francisco, CA",Software,"{'name': 'Large Size', 'short_name': 'large'}",,,,https://www.themuse.com/companies/zendesk,https://www.themuse.com/search/jobs/c-zendesk,https://assets.themuse.com/uploaded/companies/15000146/small_logo.png
YipitData,11980,"New York, NY",Technology,"{'name': 'Small Size', 'short_name': 'small'}",TBD,,,https://www.themuse.com/companies/yipitdata,https://www.themuse.com/search/jobs/c-yipitdata,https://assets.themuse.com/uploaded/companies/11980/small_logo.png?v=42e3088fd6b09628994be39a00184ce198d3ef688663e50da76838b1885bd3d4
Ribbon,12022,"New York, NY",Technology,"{'name': 'Small Size', 'short_name': 'small'}",TBD,,,https://www.themuse.com/companies/ribbon,https://www.themuse.com/search/jobs/c-ribbon,https://assets.themuse.com/uploaded/companies/12022/small_logo.png?v=3d3d64315c6271befc506c9f74f6fa02686665183f4ca63b1f25f4178492cf3a
Bixal,12140,"Fairfax, VA;Washington, DC",Client Services;Consulting;Government;Technology,"{'name': 'Medium Size', 'short_name': 'medium'}",Bixal is a mission-driven organization determined to improve the lives of people everywhere!,,,https://www.themuse.com/companies/bixal,https://www.themuse.com/search/jobs/c-bixal,https://assets.themuse.com/uploaded/companies/12140/small_logo.png?v=2ed2f2291a30d15ea88b9456ccd79b218ff58a45e9223bc2fc7741ae3b4b4c07
Sandia National Laboratories,15000247,"Albuquerque, NM;Livermore, CA",Energy,"{'name': 'Large Size', 'short_name': 'large'}",,,,https://www.themuse.com/companies/sandianationallaboratories,https://www.themuse.com/search/jobs/c-sandianationallaboratories,https://assets.themuse.com/uploaded/companies/15000247/small_logo.png
Spryker,12233,"Berlin, Germany",Technology,"{'name': 'Medium Size', 'short_name': 'medium'}","Spryker enables companies to create winning commerce experiences in B2B, B2C, and marketplaces.",,,https://www.themuse.com/companies/spryker,https://www.themuse.com/search/jobs/c-spryker,https://assets.themuse.com/uploaded/companies/12233/small_logo.png?v=82d7b8ddc5a790905c435f1227eea68846a589f36c9411ce150f92cac4bcd19a
Saint-Gobain,15000264,"Malvern, PA",Technology,"{'name': 'Large Size', 'short_name': 'large'}",,,,https://www.themuse.com/companies/saintgobain,https://www.themuse.com/search/jobs/c-saintgobain,https://assets.themuse.com/uploaded/companies/15000264/small_logo.png
Chevron,12362,"San Ramon, CA",Consumer Goods & Services;Manufacturing,"{'name': 'Small Size', 'short_name': 'small'}",TBD,,,https://www.themuse.com/companies/chevron,https://www.themuse.com/search/jobs/c-chevron,https://assets.themuse.com/uploaded/companies/12362/small_logo.png?v=382b2d2fbf92b13a89590df13dd5eb4087e39ba6039bc45425748dac83550200
Taco Bell,1265,"Irvine, CA",Food & Beverage,"{'name': 'Large Size', 'short_name': 'large'}","A subsidiary of Yum! Brands, Inc., Taco Bell and its franchise organizations serve over 42 million customers each week through its restaurants and delivery ordering services.",,TacoBellCareers,https://www.themuse.com/companies/tacobell,https://www.themuse.com/search/jobs/c-tacobell,https://assets.themuse.com/uploaded/companies/1265/small_logo.png?v=64e98299319318183e3905038241b0046bff4dd1d92a71d83099ec0cc7737b68
DTCC,11868,"Boston, MA;Brooklyn, NY;Chennai, India;Dallas, TX;Dublin, Ireland;Flexible / Remote;Frankfurt, Germany;Hong Kong;Jersey City, NJ;London, United Kingdom;Manila, Philippines;New York, NY;San Francisco, CA;Seoul, South Korea;Shanghai, China;Singapore;Stockholm, Sweden;Sydney, Australia;Tampa, FL;Tokyo, Japan;Toronto, Canada;Washington, DC;Wrexham, United Kingdom",Financial Services;Fintech;Information Technology;Technology,"{'name': 'Large Size', 'short_name': 'large'}","DTCC employees work at the center of the world’s financial markets, bringing both innovation and stability to the entire post-trade lifecycle. ",Featured,,https://www.themuse.com/companies/dtcc,https://www.themuse.com/search/jobs/c-dtcc,https://assets.themuse.com/uploaded/companies/11868/small_logo.png?v=c4b3a2d218bfcea8352f211edf4569fbba14001597931386bb0dfac7dc3940d1
Podium,12299,"Lehi, UT",Technology,"{'name': 'Small Size', 'short_name': 'small'}",TBD,,,https://www.themuse.com/companies/podium,https://www.themuse.com/search/jobs/c-podium,https://assets.themuse.com/uploaded/companies/12299/small_logo.png?v=fa2c2bc070899ecde211264aba87aff3f1160a51e8db9d7aca3a04a0034fd730
Sutherland,15000074,"Chesapeake, VA;Clifton, NJ;Coral Springs, FL;Flexible / Remote;Mandeville, Jamaica;New Kingston, Jamaica;Oklahoma City, OK;Portmore, Jamaica;Rochester, NY;San Francisco, CA;Tulsa, OK;Windsor, Canada",Financial Services;Insurance;Media;Technology,"{'name': 'Large Size', 'short_name': 'large'}","Our digital transformation delivers exceptionally engineered, intelligent, and very human digital experiences.",,,https://www.themuse.com/companies/sutherland,https://www.themuse.com/search/jobs/c-sutherland,https://assets.themuse.com/uploaded/companies/15000074/small_logo.png?v=7d1dd39604f8b479f3a626b461be4a2668141d17d71e72ef1b6d254677806d14
PayPal,267,"Silicon Valley, CA",Client Services,"{'name': 'Large Size', 'short_name': 'large'}","PayPal is the faster, safer way to send money, make an online payment, receive money, or set up a merchant account—both on and offline. ",,,https://www.themuse.com/companies/paypal,https://www.themuse.com/search/jobs/c-paypal,https://assets.themuse.com/uploaded/companies/267/small_logo.png?v=c204f5fc949410114b99aad2fc5ae45f784b5b72adec0a7d478b5453824cf564
Coinbase,15000075,Flexible / Remote,Blockchain;Financial Services;Fintech;Technology,"{'name': 'Large Size', 'short_name': 'large'}","We’re Coinbase. We’re the world’s most trusted way to join the crypto revolution, serving more than 73 million accounts in more than 100 countries.",,,https://www.themuse.com/companies/coinbase,https://www.themuse.com/search/jobs/c-coinbase,https://assets.themuse.com/uploaded/companies/15000075/small_logo.png?v=2db6b721cdad85b2727b7d6d7335a37dbbb9f31b0d5ff294686a76c8e8b46098
Allegheny County Department of Human Services,15000311,"Pittsburgh, PA",Government,"{'name': 'Large Size', 'short_name': 'large'}","It's not just about the work we do; it's also about the environment we create. DHS is a place where a diverse mix of talented individuals come to grow, thrive and do their best work. We foster a culture of inclusivity where diverse perspectives and backgrounds are not only welcomed but also celebrated. Our commitment to diversity and equity extends to every facet of our organization, from hiring and advancement opportunities to ensuring that all voices are heard and valued. Together, we can create a stronger, more resilient community.",,,https://www.themuse.com/companies/alleghenycountydepartmentofhumanservices,https://www.themuse.com/search/jobs/c-alleghenycountydepartmentofhumanservices,https://assets.themuse.com/uploaded/companies/15000311/small_logo.png
TYRA Beauty,284,"Los Angeles, CA",Entertainment & Gaming;Fashion & Beauty,"{'name': 'Small Size', 'short_name': 'small'}",TYRA Beauty is a 'Beautytainment' company with a mission to transform the way the world experiences the beauty industry. ,,,https://www.themuse.com/companies/tyrabeauty,https://www.themuse.com/search/jobs/c-tyrabeauty,https://assets.themuse.com/uploaded/companies/284/small_logo.png?v=212395a0936f6224672dd1900ea54e9599740d791abc1795bdbb309358e7dd01
"ProHealth Care, Inc",15000528,"Waukesha, WI",Healthcare,"{'name': 'Large Size', 'short_name': 'large'}",,,,https://www.themuse.com/companies/prohealthcareinc,https://www.themuse.com/search/jobs/c-prohealthcareinc,https://assets.themuse.com/uploaded/companies/15000528/small_logo.png
Players' Lounge,12246,"Manchester, United Kingdom;New Orleans, LA;New York, NY",Entertainment & Gaming,"{'name': 'Small Size', 'short_name': 'small'}",Players’ Lounge is where gamers of all skill levels can win money playing their favorite video games.,,,https://www.themuse.com/companies/playerslounge,https://www.themuse.com/search/jobs/c-playerslounge,https://assets.themuse.com/uploaded/companies/12246/small_logo.png?v=51c58196135f70fe87d7a4f579a34a7aa594cd5880f62f4c4296486a11f0a005
Comcast,304,"Philadelphia, PA",Education;Media;Telecom,"{'name': 'Large Size', 'short_name': 'large'}","Comcast is a leading global mass media and technology company, driving innovation to create the world's best entertainment and online experiences.",Fortune 1000,comcastcareers,https://www.themuse.com/companies/comcast,https://www.themuse.com/search/jobs/c-comcast,https://assets.themuse.com/uploaded/companies/304/small_logo.png?v=7f92cd0e75b13ebf66ac6fcebbdf2b41ea3c0b890feafc5c81e8fea2428ec163
Capital One,901,"Chicago, IL;McLean, VA;New York, NY;Plano, TX;Richmond, VA;San Francisco, CA",Consumer Goods & Services;Financial Services;Technology,"{'name': 'Large Size', 'short_name': 'large'}","Capital One is a nationally recognized and high-tech business banking company, offering better customized consumer and commercial lending and deposit financial services. 
",Fortune 1000,,https://www.themuse.com/companies/capitalone,https://www.themuse.com/search/jobs/c-capitalone,https://assets.themuse.com/uploaded/companies/901/small_logo.png?v=bc386caca24fd3bd38c400fa365214bc861f681b4dc997a9d4ec4c1e35f46679
Duo Security,11993,"Ann Arbor, MI;Austin, TX;London, United Kingdom;San Francisco, CA",Information Technology;Technology,"{'name': 'Medium Size', 'short_name': 'medium'}",Duo's mission is simple: To democratize security by making it easy and effective for everyone to use.,,,https://www.themuse.com/companies/duosecurity,https://www.themuse.com/search/jobs/c-duosecurity,https://assets.themuse.com/uploaded/companies/11993/small_logo.png?v=d15490317822214e896cf8308a739e675ace7b14990c653c79e897b522fde6e8
Flex,12266,"Austin, TX;Buffalo Grove, IL;Memphis, TN;Nashua, NH;Santa Clara, CA",Engineering;Healthcare;Manufacturing;Technology,"{'name': 'Large Size', 'short_name': 'large'}","Flex is the manufacturing partner of choice that helps a diverse customer base design and build products that improve the world. Through the collective strength of a global workforce across 30 countries and responsible, sustainable operations, we deliver technology innovation, supply chain, and manufacturing solutions to various industries and end markets",,,https://www.themuse.com/companies/flex,https://www.themuse.com/search/jobs/c-flex,https://assets.themuse.com/uploaded/companies/12266/small_logo.png?v=3cf58d978eeca8101cd7e4c22534f21f86d0adc33f4c4f3905f740dd3ee93115
New York Life,12201,"New York, NY",Insurance;Technology,"{'name': 'Large Size', 'short_name': 'large'}","New York Life Insurance Company is America’s largest mutual life insurer and a top-five insurer across group life, accident, and disability insurance.",,,https://www.themuse.com/companies/newyorklife,https://www.themuse.com/search/jobs/c-newyorklife,https://assets.themuse.com/uploaded/companies/12201/small_logo.png?v=90cdd3ebbc7f181e735e383dc7ae32db9cc8a8664f7ebbead0791f2b463a60fb
GE Vernova,15000121,"Cambridge, MA",Engineering;Manufacturing,"{'name': 'Large Size', 'short_name': 'large'}","GE Power is a world energy leader providing equipment, solutions and services across the energy value chain from generation to consumption.",,,https://www.themuse.com/companies/gevernova,https://www.themuse.com/search/jobs/c-gevernova,https://assets.themuse.com/uploaded/companies/15000121/small_logo.png?v=ba58792c2ff0459bc6f826b98923df4b5ddc4690173555fa5306e7447b428893
POLITICO Europe,12134,"Berlin, Germany;Brussels, Belgium;London, United Kingdom;Paris, France",Media,"{'name': 'Medium Size', 'short_name': 'medium'}","POLITICO is a global nonpartisan politics and policy news organization, launched in Europe in April 2015.",,,https://www.themuse.com/companies/politicoeurope,https://www.themuse.com/search/jobs/c-politicoeurope,https://assets.themuse.com/uploaded/companies/12134/small_logo.png?v=3fca48051844b180e8532fc1ff1fa534c800b4ecbcb0d8280aa0edf9d61f3e38
Year Up,12066,"Boston, MA",Social Good,"{'name': 'Medium Size', 'short_name': 'medium'}",TBD,,,https://www.themuse.com/companies/yearup,https://www.themuse.com/search/jobs/c-yearup,https://assets.themuse.com/uploaded/companies/12066/small_logo.png?v=8ab2ede197a2e7a63cb297621dd46399fb58974de44a2453ba4185dc56a695ee
Ansys,15000184,"Canonsburg, PA",Engineering;Software;Technology,"{'name': 'Large Size', 'short_name': 'large'}","For more than 50 years, Ansys software has enabled innovators across industries to push boundaries with the predictive power of simulation. From sustainable transportation and advanced semiconductors, to satellite systems and life-saving medical devices, the next great leaps in human advancement will be powered by Ansys. 
Ansys simulation gives engineers the ability to explore and predict how products will work — or won’t work — in the real world. It’s like being able to see the future, enabling engineers to innovate as never before. This simulation superpower also speeds time-to-market, lowers manufacturing costs, improves quality, and decreases risk. It is the ultimate advantage that empowers companies to take a leap of certainty.",Fast Growing Companies,,https://www.themuse.com/companies/ansys,https://www.themuse.com/search/jobs/c-ansys,https://assets.themuse.com/uploaded/companies/15000184/small_logo.png
Mastercard,15000325,"Arlington, VA;Atlanta, GA;Dublin, Ireland;London, United Kingdom;Mexico City, Mexico;Miami, FL;New York, NY;Pune, India;Purchase, NY;Singapore;St. Louis, MO;São Paulo, Brazil",Fintech,"{'name': 'Large Size', 'short_name': 'large'}","Using secure data and networks, partnerships and passion, our innovations and solutions help individuals, financial institutions, governments and businesses realize their greatest potential. With connections across more than 210 countries and territories, Mastercard is building a sustainable world that unlocks priceless possibilities for all.",,,https://www.themuse.com/companies/mastercard,https://www.themuse.com/search/jobs/c-mastercard,https://assets.themuse.com/uploaded/companies/15000325/small_logo.png
LogicGate,15000128,"Chicago, IL",Software;Technology,"{'name': 'Medium Size', 'short_name': 'medium'}",,,,https://www.themuse.com/companies/logicgate,https://www.themuse.com/search/jobs/c-logicgate,https://assets.themuse.com/uploaded/companies/15000128/small_logo.png
UBS,15000175,"Hoboken, NJ;Nashville, TN;New York, NY;Zurich, Switzerland",Financial Services;Fintech,"{'name': 'Large Size', 'short_name': 'large'}","UBS is the world’s largest and only truly global wealth manager. We operate through four business divisions: Global Wealth Management, Personal & Corporate Banking, Asset Management and the Investment Bank. Our global reach and the breadth of our expertise set us apart from our competitors.

We have a presence in all major financial centers in more than 50 countries.",,,https://www.themuse.com/companies/ubs,https://www.themuse.com/search/jobs/c-ubs,https://assets.themuse.com/uploaded/companies/15000175/small_logo.png
Per Scholas,15000304,"Atlanta, GA;Baltimore, MD;Boston, MA;Chicago, IL;Cincinnati, OH;Columbus, OH;Dallas, TX;Denver, CO;Detroit, MI;Houston, TX;Indianapolis, IN;Los Angeles, CA;Minneapolis, MN;Newark, NJ;Orlando, FL;Pittsburgh, PA;Raleigh, NC;Seattle, WA;Silver Spring, MD;St. Louis, MO;The Bronx, NY;United States;Washington, DC",Education;Information Technology;Non-Profit;Technology,"{'name': 'Large Size', 'short_name': 'large'}","We work directly with employers, large and small, to design rigorous, boot camp-style courses with an 85% graduation rate. Our tuition-free training combines business professional skills development with hands-on technical instruction for high demand jobs. More than 20,000 graduates have launched successful careers in tech to date through our no-cost technical training.",,,https://www.themuse.com/companies/perscholas,https://www.themuse.com/search/jobs/c-perscholas,https://assets.themuse.com/uploaded/companies/15000304/small_logo.png
American Airlines,12359,"Dallas, TX",Travel and Hospitality,"{'name': 'Small Size', 'short_name': 'small'}",TBD,,,https://www.themuse.com/companies/americanairlines,https://www.themuse.com/search/jobs/c-americanairlines,https://assets.themuse.com/uploaded/companies/12359/small_logo.png?v=a1bb6e220390b7a01ff3cc3639609148401980f46c4f16fd7770a25f78ba1de0
Success Academy Charter Schools,828,"Brooklyn, NY;Manhattan, NY;New York, NY;Queens, NY;The Bronx, NY",Education,"{'name': 'Large Size', 'short_name': 'large'}","Success Academy is the highest-performing free public charter school network in New York City, operating 46 schools and serving 15,000 students in Manhattan, Brooklyn, Queens, and the Bronx.",,,https://www.themuse.com/companies/successacademycharterschools,https://www.themuse.com/search/jobs/c-successacademycharterschools,https://assets.themuse.com/uploaded/companies/828/small_logo.png?v=395c08d2b40347bbe789aab722aadd4897c642cc62454f7cbfabd4944dd6a0b2
Momnt,15000155,"Atlanta, GA",Fintech,"{'name': 'Medium Size', 'short_name': 'medium'}","Momnt powers modern lending solutions for businesses to provide low-friction, affordable financing to their customers at the point of need. Our API-based platforms creatively leverage alternative data sources and ML/AI-informed decisioning to present real-time loan offers fit to each individual borrower, all done within the banking industry’s current regulatory infrastructure. Momnt has reimagined consumer lending so that financial institutions can quickly and easily gain share of the market; by offering downstream credit through existing business customer relationships or the Momnt network, they drive demand for local businesses’ goods and services and meet consumers where they are.",,,https://www.themuse.com/companies/momnt,https://www.themuse.com/search/jobs/c-momnt,https://assets.themuse.com/uploaded/companies/15000155/small_logo.png
Warner Bros. Discovery,12370,"Bangalore, India;Bellevue, WA;Livingston, United Kingdom;Los Angeles, CA;New York, NY;Ottawa, Canada;Pune, India;Stockholm, Sweden",Engineering;Entertainment & Gaming;Software;Technology,"{'name': 'Large Size', 'short_name': 'large'}","Discovery DTC is the technology arm of Discovery Inc., focused on building the tech for Discovery+, Magnolia, Food Network Kitchen, and more. ",,,https://www.themuse.com/companies/warnerbrosdiscovery,https://www.themuse.com/search/jobs/c-warnerbrosdiscovery,https://assets.themuse.com/uploaded/companies/12370/small_logo.png?v=0941b21974cbbf5bc414026c12f97a00b8ee6df068191126bb3686b7e8ad179e
American Express,11879,"New York, NY;Palo Alto, CA;Phoenix, AZ;Salt Lake City, UT;Sunrise, FL",Consumer Goods & Services;Financial Services;Technology;Travel and Hospitality,"{'name': 'Large Size', 'short_name': 'large'}","American Express is a global services company, providing customers with exceptional access to products, insights, and experiences that enrich lives and build business success.",,,https://www.themuse.com/companies/americanexpress,https://www.themuse.com/search/jobs/c-americanexpress,https://assets.themuse.com/uploaded/companies/11879/small_logo.png?v=8f266c5a745989385176a366cd006ab710dd60333d8ed3bed1e034586478177b
Here Technologies,12019,"Amsterdam, Netherlands;Chicago, IL",Technology,"{'name': 'Large Size', 'short_name': 'large'}",TBD,,,https://www.themuse.com/companies/heretechnologies,https://www.themuse.com/search/jobs/c-heretechnologies,https://assets.themuse.com/uploaded/companies/12019/small_logo.png?v=e8153768f156b1d3f2882f7c01e99c2966b944eb3936e11a02b94e3e41643365
Warby Parker,14,"Chicago, IL;New York, NY",Fashion & Beauty,"{'name': 'Medium Size', 'short_name': 'medium'}","Warby Parker creates boutique-quality, classically crafted eyewear at a revolutionary price point of just $95.",,,https://www.themuse.com/companies/warby,https://www.themuse.com/search/jobs/c-warby,https://assets.themuse.com/uploaded/companies/14/small_logo.png?v=d7830ea1ba4adb58a612317873e8995fd4b6d4f5f05513456066b5bcff0c6c29
Cleo,12327,"San Francisco, CA",Financial Services;Technology,"{'name': 'Small Size', 'short_name': 'small'}",TBD,,,https://www.themuse.com/companies/cleo,https://www.themuse.com/search/jobs/c-cleo,https://assets.themuse.com/uploaded/companies/12327/small_logo.png?v=aaf3e05e0967750ff843324e010a73b6378a1f9b89e17b8530c79938ad4ed516
CSC,1218,"Chicago, IL;Dallas, TX;Flexible / Remote;Logan, UT;London, United Kingdom;New York, NY;Singapore;Springfield, IL;Strassen, Luxembourg;Tallahassee, FL;Wilmington, DE",Client Services;Financial Services;Fintech;Technology,"{'name': 'Large Size', 'short_name': 'large'}","Offering solutions for every phase of the business lifecycle, CSC is a recognized leader for business, legal, tax, and digital brand services worldwide.",,joinCSC,https://www.themuse.com/companies/csc,https://www.themuse.com/search/jobs/c-csc,https://assets.themuse.com/uploaded/companies/1218/small_logo.png?v=ed1d6f7f79decfd6888eca222fd94649760e3cf702f8c4e6da582816160d2509
Peloton,243,"New York, NY",Consumer Goods & Services;Technology,"{'name': 'Medium Size', 'short_name': 'medium'}",Peloton is reinventing fitness by offering live studio cycling classes and on-demand workouts through its stationary bike and accompanying app.,,,https://www.themuse.com/companies/peloton,https://www.themuse.com/search/jobs/c-peloton,https://assets.themuse.com/uploaded/companies/243/small_logo.png?v=8c8ee67142078f58f1de413d1b161c43013003225c1b46937043f14bc05c3488
Mendaera,15000127,"Redwood City, CA",Engineering;Healthcare;Healthtech;Technology,"{'name': 'Small Size', 'short_name': 'small'}","When it comes to human health, Mendaera believes that pain and uncertainty suck; receiving care shouldn’t.",,,https://www.themuse.com/companies/mendaera,https://www.themuse.com/search/jobs/c-mendaera,https://assets.themuse.com/uploaded/companies/15000127/small_logo.png?v=58dfa66245a2f72f0a9c0f34e74b46adc36e53d14ad059cbf4eb081d3f17093a
Shippo,12293,"San Francisco, CA",Technology,"{'name': 'Small Size', 'short_name': 'small'}",TBD,,,https://www.themuse.com/companies/shippo,https://www.themuse.com/search/jobs/c-shippo,https://assets.themuse.com/uploaded/companies/12293/small_logo.png?v=70cb50d2a9a912080904ef384aafd823f41f58f80abbe81f3edb64b36d26ef71
